Trial,PIPW,POR,PDR
0,2.034782886505127,2.0824484825134277,2.041133
1,2.075005292892456,2.0719664096832275,2.0419626
2,2.125441789627075,2.0469970703125,1.968799
3,2.1144790649414062,2.047274589538574,1.9966543
4,2.1038479804992676,2.037102699279785,1.963224
5,2.157874584197998,2.0846633911132812,2.090313
6,2.1451590061187744,2.005049228668213,2.011178
7,2.202409267425537,2.1120638847351074,2.0503063
8,2.2091922760009766,2.057147979736328,1.9749316
9,2.0831940174102783,2.0758328437805176,2.02012
10,2.2613987922668457,2.0018937587738037,1.9890826
11,2.2195146083831787,2.090296506881714,2.025047
12,2.3069214820861816,2.0919442176818848,2.0677793
13,2.137284994125366,2.0632762908935547,2.0281675
14,2.1608753204345703,2.075838088989258,2.0668442
15,2.2326502799987793,2.114745616912842,2.0471253
16,2.177288055419922,2.0500800609588623,2.017879
17,2.1135802268981934,1.9978256225585938,1.9674598
18,1.9266799688339233,2.064302921295166,1.9934614
19,2.099038600921631,2.068195343017578,1.9941336
20,2.477189064025879,2.1216931343078613,2.0545926
21,1.9851694107055664,2.119615077972412,2.1043067
22,2.3769445419311523,2.0829625129699707,2.0558233
23,2.158390522003174,2.006124973297119,1.9805336
24,2.1783881187438965,2.054733991622925,2.0741718
25,2.052854061126709,2.061711549758911,2.0155733
26,2.3330445289611816,2.059518337249756,2.031953
27,2.462073802947998,2.0309245586395264,2.0058937
28,2.0507094860076904,2.0579493045806885,2.0718796
29,2.2676491737365723,2.050147294998169,1.9900774
30,2.0307445526123047,2.070452928543091,2.023368
31,2.2821075916290283,2.1034233570098877,2.0901015
32,2.1311943531036377,2.0514450073242188,2.090305
33,1.9216830730438232,2.0331900119781494,1.9800364
34,2.2396111488342285,2.067953109741211,2.0788753
35,2.2882156372070312,2.0340874195098877,1.9709184
36,2.3991875648498535,1.9407875537872314,1.9535239
37,2.3342647552490234,2.1132216453552246,2.0473204
38,2.2059872150421143,2.0764904022216797,2.0163534
39,2.089385509490967,2.057748794555664,2.0282972
40,2.162288188934326,2.036062240600586,2.017884
41,2.2202441692352295,2.089456081390381,2.032164
42,2.058889150619507,1.967031478881836,1.9772191
43,2.1838061809539795,2.065908908843994,2.0456948
44,2.1756935119628906,2.097784996032715,2.0377343
45,2.04824161529541,2.13527250289917,2.031976
46,2.2839441299438477,2.1174519062042236,2.017567
47,2.1201233863830566,2.0283915996551514,2.0451527
48,2.259178638458252,2.136488437652588,2.1026473
49,2.078472852706909,2.0242562294006348,2.021812
50,2.2330503463745117,2.076641082763672,2.0599656
51,2.0940518379211426,2.0125033855438232,2.0065918
52,2.1819965839385986,1.970861792564392,1.9846445
53,2.1776156425476074,2.126983404159546,2.0528095
54,2.169240951538086,2.139458417892456,2.1253095
55,2.127321720123291,2.0298266410827637,2.0344856
56,1.9925228357315063,2.0498404502868652,2.0301952
57,2.141801357269287,2.1071598529815674,2.097461
58,2.3120954036712646,1.9838237762451172,1.9417014
59,2.1807894706726074,2.17863392829895,2.1473973
60,2.109806537628174,2.0373260974884033,2.0072849
61,2.1188552379608154,1.9811651706695557,1.9625636
62,2.1691956520080566,2.069674253463745,2.0480921
63,2.1417412757873535,2.0434343814849854,1.9879789
64,2.317702531814575,2.0141615867614746,1.928402
65,2.1611499786376953,2.0910282135009766,2.0390399
66,2.2787461280822754,2.043487787246704,2.0743918
67,2.142305850982666,2.0516953468322754,2.0065446
68,2.224910259246826,2.0871593952178955,2.0167332
69,2.0986030101776123,2.0418801307678223,1.9922875
70,2.0709726810455322,2.0236637592315674,2.0114074
71,2.1698997020721436,1.9950358867645264,2.0266206
72,2.180420398712158,1.9812519550323486,1.9252954
73,2.3230080604553223,2.019719362258911,2.004179
74,2.0934338569641113,1.9880573749542236,1.9552307
75,2.2006540298461914,2.100046157836914,2.0327675
76,2.1903176307678223,2.1095709800720215,2.0597215
77,2.1415703296661377,2.0920376777648926,2.0912368
78,2.325129270553589,2.0493898391723633,1.9995432
79,2.1707658767700195,2.0325047969818115,1.9752932
80,2.0698604583740234,2.0310206413269043,2.0124192
81,2.250298261642456,2.160304069519043,2.0961385
82,2.0804154872894287,1.995640516281128,1.9727015
83,2.2016193866729736,2.092384099960327,2.0470748
84,2.1123046875,2.138535261154175,2.0716276
85,2.272627592086792,2.0451836585998535,1.9847592
86,2.178285598754883,2.072014331817627,2.0456445
87,2.05509877204895,2.102926731109619,2.022699
88,2.0881540775299072,2.016493558883667,1.9625953
89,2.1796741485595703,2.1453535556793213,2.070687
90,2.2631773948669434,2.0840396881103516,2.025622
91,2.162187337875366,2.0958476066589355,2.0844052
92,2.1489877700805664,2.0987603664398193,2.0603151
93,1.981438398361206,2.096842050552368,2.05534
94,2.380716562271118,2.1160318851470947,2.0965366
95,2.2349295616149902,2.084759473800659,2.069839
96,2.3284153938293457,2.1569035053253174,2.1626968
97,2.241964817047119,2.038351535797119,2.0442257
98,2.3430585861206055,2.0887763500213623,2.0653613
99,2.0894150733947754,2.1114726066589355,2.0783606
