data_name, n_samples, scenario, cf_label, trial, fold1 , fold2 , fold3 , fold4 , fold5 , avg_ate , tp_model_name, tp_loss_name, tp_n_epochs, tp_batch_size, tp_patience, tp_scheduler_patience, tp_scheduler_factor, tp_n_splits, tp_network_depth, tp_network_width, tp_use_u_statistic, tp_kernel_gamma, tp_learning_rate     , tp_l2_penalty
sgd      ,      5000,        1, sgd_cf  ,    11, 2.1529, 2.0367, 2.0584, 2.0432, 1.9357, 2.045344, nmmr_h       , U_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               45, True              ,             1.0, 0.0013561650853986397, 3.6815873954325337e-06
sgd      ,      5000,        1, sgd_cf  ,    12, 1.9175, 2.0085, 1.9451, 1.9765, 2.0036, 1.970229, nmmr_h       , U_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               45, True              ,             1.0, 0.0013561650853986397, 3.6815873954325337e-06
sgd      ,      5000,        1, sgd_cf  ,    13, 2.1189, 1.9828, 2.0722, 2.0463, 1.8699, 2.01802 , nmmr_h       , U_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               45, True              ,             1.0, 0.0013561650853986397, 3.6815873954325337e-06
sgd      ,      5000,        1, sgd_cf  ,    14, 1.994 , 2.0715, 2.0271, 1.9118, 2.0978, 2.020427, nmmr_h       , U_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               45, True              ,             1.0, 0.0013561650853986397, 3.6815873954325337e-06
sgd      ,      5000,        1, sgd_cf  ,    15, 2.0856, 2.0434, 2.0348, 1.9992, 1.9481, 2.022209, nmmr_h       , U_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               45, True              ,             1.0, 0.0013561650853986397, 3.6815873954325337e-06
sgd      ,      5000,        1, sgd_cf  ,    16, 1.8772, 1.8426, 1.9419, 1.9218, 1.9314, 1.902991, nmmr_h       , U_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               45, True              ,             1.0, 0.0013561650853986397, 3.6815873954325337e-06
sgd      ,      5000,        1, sgd_cf  ,    17, 1.9447, 2.0346, 1.9   , 1.9515, 1.8928, 1.944734, nmmr_h       , U_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               45, True              ,             1.0, 0.0013561650853986397, 3.6815873954325337e-06
sgd      ,      5000,        1, sgd_cf  ,    18, 2.0389, 2.1071, 1.8989, 2.017 , 1.969 , 2.006189, nmmr_h       , U_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               45, True              ,             1.0, 0.0013561650853986397, 3.6815873954325337e-06
sgd      ,      5000,        1, sgd_cf  ,    19, 2.0458, 2.2206, 2.0381, 2.0353, 1.9979, 2.067524, nmmr_h       , U_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               45, True              ,             1.0, 0.0013561650853986397, 3.6815873954325337e-06
sgd      ,      5000,        1, sgd_cf  ,    20, 2.0265, 2.028 , 1.937 , 1.9186, 2.0382, 1.989682, nmmr_h       , U_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               45, True              ,             1.0, 0.0013561650853986397, 3.6815873954325337e-06
sgd      ,      5000,        1, sgd_cf  ,     1, 2.096 , 1.9735, 2.1424, 2.1257, 2.0409, 2.075675, nmmr_h       , V_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               55, False             ,             1.0, 0.0012879139533629972, 1.8615523437173968e-06
sgd      ,      5000,        1, sgd_cf  ,     2, 2.0876, 2.0215, 2.1297, 2.0737, 2.0548, 2.073458, nmmr_h       , V_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               55, False             ,             1.0, 0.0012879139533629972, 1.8615523437173968e-06
sgd      ,      5000,        1, sgd_cf  ,     3, 2.098 , 2.0725, 2.1322, 2.1205, 1.9556, 2.07578 , nmmr_h       , V_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               55, False             ,             1.0, 0.0012879139533629972, 1.8615523437173968e-06
sgd      ,      5000,        1, sgd_cf  ,     4, 2.2026, 2.0975, 2.2042, 2.1176, 2.1649, 2.157358, nmmr_h       , V_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               55, False             ,             1.0, 0.0012879139533629972, 1.8615523437173968e-06
sgd      ,      5000,        1, sgd_cf  ,     5, 2.1074, 2.089 , 2.1022, 2.0303, 2.0771, 2.08121 , nmmr_h       , V_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               55, False             ,             1.0, 0.0012879139533629972, 1.8615523437173968e-06
sgd      ,      5000,        1, sgd_cf  ,     6, 2.0093, 2.0984, 2.1227, 2.1436, 2.0412, 2.083033, nmmr_h       , V_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               55, False             ,             1.0, 0.0012879139533629972, 1.8615523437173968e-06
sgd      ,      5000,        1, sgd_cf  ,     7, 2.0522, 2.0628, 2.1035, 2.0973, 2.1021, 2.083589, nmmr_h       , V_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               55, False             ,             1.0, 0.0012879139533629972, 1.8615523437173968e-06
sgd      ,      5000,        1, sgd_cf  ,     8, 2.0811, 2.1012, 2.0054, 2.047 , 2.0477, 2.056489, nmmr_h       , V_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               55, False             ,             1.0, 0.0012879139533629972, 1.8615523437173968e-06
sgd      ,      5000,        1, sgd_cf  ,     9, 2.048 , 2.1128, 2.0813, 2.0221, 2.0219, 2.057182, nmmr_h       , V_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               55, False             ,             1.0, 0.0012879139533629972, 1.8615523437173968e-06
sgd      ,      5000,        1, sgd_cf  ,    10, 2.124 , 2.1458, 2.1196, 2.1208, 2.2246, 2.146968, nmmr_h       , V_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               55, False             ,             1.0, 0.0012879139533629972, 1.8615523437173968e-06
sgd      ,      5000,        1, sgd_cf  ,    11, 2.011 , 1.938 , 1.9786, 2.0502, 2.0477, 2.005104, nmmr_h       , V_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               55, False             ,             1.0, 0.0012879139533629972, 1.8615523437173968e-06
sgd      ,      5000,        1, sgd_cf  ,    12, 2.071 , 2.0393, 2.0362, 2.0305, 2.1172, 2.058851, nmmr_h       , V_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               55, False             ,             1.0, 0.0012879139533629972, 1.8615523437173968e-06
sgd      ,      5000,        1, sgd_cf  ,    13, 2.0838, 2.0926, 2.0969, 2.0435, 2.0639, 2.076119, nmmr_h       , V_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               55, False             ,             1.0, 0.0012879139533629972, 1.8615523437173968e-06
sgd      ,      5000,        1, sgd_cf  ,    14, 1.9891, 2.0752, 1.9937, 2.0371, 2.0586, 2.030768, nmmr_h       , V_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               55, False             ,             1.0, 0.0012879139533629972, 1.8615523437173968e-06
sgd      ,      5000,        1, sgd_cf  ,    15, 2.0079, 2.0496, 2.1027, 2.059 , 1.9941, 2.042672, nmmr_h       , V_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               55, False             ,             1.0, 0.0012879139533629972, 1.8615523437173968e-06
sgd      ,      5000,        1, sgd_cf  ,    16, 2.1098, 2.1057, 2.1048, 2.16  , 2.1277, 2.121589, nmmr_h       , V_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               55, False             ,             1.0, 0.0012879139533629972, 1.8615523437173968e-06
sgd      ,      5000,        1, sgd_cf  ,    17, 2.1739, 2.0934, 2.084 , 2.1615, 2.1162, 2.125821, nmmr_h       , V_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               55, False             ,             1.0, 0.0012879139533629972, 1.8615523437173968e-06
sgd      ,      5000,        1, sgd_cf  ,    18, 2.0634, 2.036 , 2.0259, 2.075 , 2.0466, 2.049383, nmmr_h       , V_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               55, False             ,             1.0, 0.0012879139533629972, 1.8615523437173968e-06
sgd      ,      5000,        1, sgd_cf  ,    19, 2.0729, 2.0915, 2.0897, 2.0526, 2.1036, 2.082082, nmmr_h       , V_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               55, False             ,             1.0, 0.0012879139533629972, 1.8615523437173968e-06
sgd      ,      5000,        1, sgd_cf  ,    20, 2.1026, 2.1709, 2.0778, 2.1158, 2.2262, 2.138681, nmmr_h       , V_statistic ,         150,           500,          30,                    15,                 0.5,           5,                4,               55, False             ,             1.0, 0.0012879139533629972, 1.8615523437173968e-06
sgd      ,      2000,        1, sgd_cf  ,     1, 2.195 , 3.4623, 2.1553, 4.3647, 0.3108, 2.497616, nmmr_q       , U_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               50, True              ,             0.6, 0.0019336369861347438, 2.8234823022849886e-06
sgd      ,      2000,        1, sgd_cf  ,     2, 1.6645, 0.8742, 5.2666, 1.6316, 2.5872, 2.404831, nmmr_q       , U_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               50, True              ,             0.6, 0.0019336369861347438, 2.8234823022849886e-06
sgd      ,      2000,        1, sgd_cf  ,     3, 2.6298, 0.6358, 1.0437, 1.802 , 3.1451, 1.851283, nmmr_q       , U_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               50, True              ,             0.6, 0.0019336369861347438, 2.8234823022849886e-06
sgd      ,      2000,        1, sgd_cf  ,     4, 2.8666, 1.1305, 2.5649, 2.8888, 3.9158, 2.67329 , nmmr_q       , U_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               50, True              ,             0.6, 0.0019336369861347438, 2.8234823022849886e-06
sgd      ,      2000,        1, sgd_cf  ,     5, 1.7814, 3.6585, 1.3511, 3.175 , 1.961 , 2.385394, nmmr_q       , U_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               50, True              ,             0.6, 0.0019336369861347438, 2.8234823022849886e-06
sgd      ,      2000,        1, sgd_cf  ,     6, 2.4477, 1.1331, 2.2879, 4.1194, 1.0986, 2.217358, nmmr_q       , U_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               50, True              ,             0.6, 0.0019336369861347438, 2.8234823022849886e-06
sgd      ,      2000,        1, sgd_cf  ,     7, 2.272 , 1.1943, 2.9395, 3.4112, 2.6283, 2.489075, nmmr_q       , U_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               50, True              ,             0.6, 0.0019336369861347438, 2.8234823022849886e-06
sgd      ,      2000,        1, sgd_cf  ,     8, 1.7466, 2.1469, 4.4541, 0.7529, 2.3541, 2.290895, nmmr_q       , U_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               50, True              ,             0.6, 0.0019336369861347438, 2.8234823022849886e-06
sgd      ,      2000,        1, sgd_cf  ,     9, 1.5443, 4.184 , 1.5508, 2.5749, 1.8684, 2.344477, nmmr_q       , U_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               50, True              ,             0.6, 0.0019336369861347438, 2.8234823022849886e-06
sgd      ,      2000,        1, sgd_cf  ,    10, 2.3978, 1.9198, 2.3902, 1.7268, 1.9345, 2.073815, nmmr_q       , U_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               50, True              ,             0.6, 0.0019336369861347438, 2.8234823022849886e-06
sgd      ,      2000,        1, sgd_cf  ,    11, 3.2396, 2.6296, 1.4917, 2.1153, 1.9593, 2.287095, nmmr_q       , U_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               50, True              ,             0.6, 0.0019336369861347438, 2.8234823022849886e-06
sgd      ,      2000,        1, sgd_cf  ,    12, 1.3127, 3.6175, 1.8781, 2.5309, 2.255 , 2.318843, nmmr_q       , U_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               50, True              ,             0.6, 0.0019336369861347438, 2.8234823022849886e-06
sgd      ,      2000,        1, sgd_cf  ,    13, 2.2619, 1.9788, 1.7804, 4.0139, 1.4943, 2.305864, nmmr_q       , U_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               50, True              ,             0.6, 0.0019336369861347438, 2.8234823022849886e-06
sgd      ,      2000,        1, sgd_cf  ,    14, 2.9597, 1.9851, 1.3323, 4.2969, 3.5026, 2.815333, nmmr_q       , U_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               50, True              ,             0.6, 0.0019336369861347438, 2.8234823022849886e-06
sgd      ,      2000,        1, sgd_cf  ,    15, 1.2131, 2.4024, 2.4253, 3.2468, 2.146 , 2.286699, nmmr_q       , U_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               50, True              ,             0.6, 0.0019336369861347438, 2.8234823022849886e-06
sgd      ,      2000,        1, sgd_cf  ,    16, 3.4635, 0.1618, 2.4961, 1.5168, 3.2232, 2.172281, nmmr_q       , U_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               50, True              ,             0.6, 0.0019336369861347438, 2.8234823022849886e-06
sgd      ,      2000,        1, sgd_cf  ,    17, 2.511 , 1.0664, 2.2467, 2.9108, 2.2346, 2.193904, nmmr_q       , U_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               50, True              ,             0.6, 0.0019336369861347438, 2.8234823022849886e-06
sgd      ,      2000,        1, sgd_cf  ,    18, 2.0537, 2.6549, 1.4682, 3.3853, 2.3532, 2.383056, nmmr_q       , U_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               50, True              ,             0.6, 0.0019336369861347438, 2.8234823022849886e-06
sgd      ,      2000,        1, sgd_cf  ,    19, 2.3509, 3.8184, 0.5132, 1.1098, 3.8026, 2.318987, nmmr_q       , U_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               50, True              ,             0.6, 0.0019336369861347438, 2.8234823022849886e-06
sgd      ,      2000,        1, sgd_cf  ,    20, 4.9843, 2.3673, 5.3453, 1.3538, 0.1355, 2.837251, nmmr_q       , U_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               50, True              ,             0.6, 0.0019336369861347438, 2.8234823022849886e-06
sgd      ,      2000,        1, sgd_cf  ,     1, 2.5634, 2.4384, 1.104 , 1.9839, 3.9902, 2.415977, nmmr_q       , V_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               55, False             ,             0.6, 0.008923848921281572 , 2.137138722022136e-06
sgd      ,      2000,        1, sgd_cf  ,     2, 0.4675, 2.126 , 2.7427, 2.3634, 2.1817, 1.976275, nmmr_q       , V_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               55, False             ,             0.6, 0.008923848921281572 , 2.137138722022136e-06
sgd      ,      2000,        1, sgd_cf  ,     3, 2.7001, 1.7544, 1.7601, 1.4757, 3.6864, 2.275335, nmmr_q       , V_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               55, False             ,             0.6, 0.008923848921281572 , 2.137138722022136e-06
sgd      ,      2000,        1, sgd_cf  ,     4, 2.2568, 1.9096, 2.1445, 1.9638, 3.1033, 2.275613, nmmr_q       , V_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               55, False             ,             0.6, 0.008923848921281572 , 2.137138722022136e-06
sgd      ,      2000,        1, sgd_cf  ,     5, 1.8225, 1.4427, 2.0063, 3.039 , 0.9964, 1.861383, nmmr_q       , V_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               55, False             ,             0.6, 0.008923848921281572 , 2.137138722022136e-06
sgd      ,      2000,        1, sgd_cf  ,     6, 0.6644, 2.8987, 3.7751, 2.4466, 4.0529, 2.767532, nmmr_q       , V_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               55, False             ,             0.6, 0.008923848921281572 , 2.137138722022136e-06
sgd      ,      2000,        1, sgd_cf  ,     7, 1.7169, 2.0887, 1.3155, 2.0437, 3.6575, 2.164468, nmmr_q       , V_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               55, False             ,             0.6, 0.008923848921281572 , 2.137138722022136e-06
sgd      ,      2000,        1, sgd_cf  ,     8, 2.7285, 2.3345, 2.341 , 2.8015, 1.0692, 2.254927, nmmr_q       , V_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               55, False             ,             0.6, 0.008923848921281572 , 2.137138722022136e-06
sgd      ,      2000,        1, sgd_cf  ,     9, 2.4723, 2.9829, 2.0697, 1.5007, 2.9356, 2.392259, nmmr_q       , V_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               55, False             ,             0.6, 0.008923848921281572 , 2.137138722022136e-06
sgd      ,      2000,        1, sgd_cf  ,    10, 1.4938, 1.7219, 2.0999, 1.9976, 3.3048, 2.123602, nmmr_q       , V_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               55, False             ,             0.6, 0.008923848921281572 , 2.137138722022136e-06
sgd      ,      2000,        1, sgd_cf  ,    11, 0.6901, 2.2213, 2.1788, 3.0303, 3.417 , 2.30752 , nmmr_q       , V_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               55, False             ,             0.6, 0.008923848921281572 , 2.137138722022136e-06
sgd      ,      2000,        1, sgd_cf  ,    12, 2.2726, 2.7212, 2.8655, 1.2798, 2.2148, 2.270772, nmmr_q       , V_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               55, False             ,             0.6, 0.008923848921281572 , 2.137138722022136e-06
sgd      ,      2000,        1, sgd_cf  ,    13, 2.2175, 1.7448, 3.2694, 0.8506, 3.3863, 2.293752, nmmr_q       , V_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               55, False             ,             0.6, 0.008923848921281572 , 2.137138722022136e-06
sgd      ,      2000,        1, sgd_cf  ,    14, 1.924 , 2.4974, 1.7465, 2.902 , 1.7467, 2.16332 , nmmr_q       , V_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               55, False             ,             0.6, 0.008923848921281572 , 2.137138722022136e-06
sgd      ,      2000,        1, sgd_cf  ,    15, 2.8861, 2.5502, 2.6324, 3.0531, 1.6362, 2.55161 , nmmr_q       , V_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               55, False             ,             0.6, 0.008923848921281572 , 2.137138722022136e-06
sgd      ,      2000,        1, sgd_cf  ,    16, 3.33  , 0.6723, 2.7764, 3.4739, 1.9341, 2.437358, nmmr_q       , V_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               55, False             ,             0.6, 0.008923848921281572 , 2.137138722022136e-06
sgd      ,      2000,        1, sgd_cf  ,    17, 2.9354, 2.2033, 2.1003, 3.8764, 1.9216, 2.607377, nmmr_q       , V_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               55, False             ,             0.6, 0.008923848921281572 , 2.137138722022136e-06
sgd      ,      2000,        1, sgd_cf  ,    18, 2.1344, 1.8788, 2.6491, 2.4428, 1.4948, 2.11997 , nmmr_q       , V_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               55, False             ,             0.6, 0.008923848921281572 , 2.137138722022136e-06
sgd      ,      2000,        1, sgd_cf  ,    19, 2.19  , 0.947 , 2.1797, 2.0348, 2.6743, 2.005139, nmmr_q       , V_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               55, False             ,             0.6, 0.008923848921281572 , 2.137138722022136e-06
sgd      ,      2000,        1, sgd_cf  ,    20, 3.0817, 1.2793, 1.7863, 2.8424, 1.3631, 2.070552, nmmr_q       , V_statistic ,         150,           500,          25,                     5,                 0.5,           5,                4,               55, False             ,             0.6, 0.008923848921281572 , 2.137138722022136e-06
