Trial,PIPW,POR,PDR
0,1.8950822353363037,1.908649206161499,1.9366574
1,1.8764793872833252,1.925352692604065,1.9695113
2,1.5848782062530518,1.9978177547454834,1.9676802
3,1.986753225326538,2.0644731521606445,2.0317976
4,2.042229652404785,2.0322155952453613,1.9810191
5,2.318730354309082,2.155392646789551,2.1191561
6,2.1774821281433105,1.8739067316055298,1.9039521
7,1.8141224384307861,1.9546496868133545,1.9703281
8,2.314643144607544,2.1251513957977295,2.0511277
9,1.9464950561523438,2.0216000080108643,1.9909967
10,2.092386245727539,1.8467689752578735,1.9604468
11,2.087064743041992,1.8920228481292725,1.9085183
12,2.009805679321289,1.9790878295898438,1.9754422
13,1.6375869512557983,1.9210069179534912,1.9308584
14,1.7159703969955444,1.8298852443695068,1.9045591
15,2.181950092315674,2.0846214294433594,2.049282
16,1.8312575817108154,2.0423054695129395,2.0733793
17,2.0687808990478516,2.003993034362793,2.002209
18,1.6253702640533447,1.9233366250991821,1.9788809
19,1.8365418910980225,1.941379189491272,2.0311894
20,1.9070409536361694,1.9848062992095947,2.0202408
21,1.9394540786743164,1.8966337442398071,1.9865077
22,1.8573004007339478,1.9256258010864258,1.8858263
23,2.1675658226013184,2.0017242431640625,1.995368
24,2.0729503631591797,1.9584134817123413,1.9931926
25,1.8310760259628296,1.9231717586517334,1.9642789
26,1.9698984622955322,1.9430913925170898,1.9494421
27,2.085231304168701,2.0297188758850098,2.0105157
28,2.046876907348633,2.114098072052002,2.1568146
29,2.1760036945343018,1.958954095840454,2.061228
30,1.875675916671753,2.0413455963134766,2.0490675
31,2.125312566757202,2.044189691543579,2.0644603
32,1.9385210275650024,2.0215003490448,2.0675519
33,1.9384644031524658,1.963780164718628,2.074798
34,2.063511371612549,1.9474594593048096,1.9426882
35,1.902183175086975,2.1112136840820312,2.1595933
36,1.9161465167999268,1.9848196506500244,1.9226133
37,2.0743680000305176,1.9725440740585327,1.98563
38,1.888296127319336,1.9841474294662476,1.9894176
39,1.6604410409927368,1.8073310852050781,1.8984969
40,1.962746262550354,2.0807807445526123,2.0542438
41,2.2162609100341797,1.996166467666626,2.0549982
42,1.8645775318145752,1.9256389141082764,1.9450145
43,1.7979730367660522,2.0218677520751953,1.9999939
44,2.13751482963562,2.026916027069092,2.0960116
45,1.8797340393066406,2.023210287094116,2.1368556
46,1.9622535705566406,1.9373925924301147,2.0436952
47,2.2811739444732666,1.9190975427627563,1.9802154
48,1.8185014724731445,2.095848560333252,2.0779963
49,1.7342472076416016,1.998120665550232,2.0846062
50,1.9021133184432983,1.9172618389129639,1.9716488
51,2.05934476852417,1.942091703414917,2.0068812
52,2.388308048248291,1.9021918773651123,1.9806223
53,1.9831844568252563,2.0063059329986572,1.9917535
54,2.226860523223877,2.0386557579040527,2.068604
55,2.117093324661255,2.0672249794006348,2.0027747
56,2.0210702419281006,1.920914888381958,2.0518663
57,1.8782012462615967,1.9051311016082764,2.0027533
58,1.9300206899642944,2.009850263595581,2.0582278
59,1.6875278949737549,2.0917246341705322,2.0359805
60,1.9625804424285889,1.95456862449646,1.872647
61,2.0587077140808105,2.0305237770080566,1.9342054
62,2.046940565109253,2.0563197135925293,2.0609252
63,2.1182518005371094,1.8925920724868774,1.9827343
64,2.0790903568267822,1.9326080083847046,2.0303602
65,2.193943500518799,2.1565065383911133,2.1500278
66,1.8106263875961304,1.957553505897522,2.02162
67,2.2859137058258057,2.146498441696167,2.092798
68,2.184170722961426,2.0606117248535156,2.1232307
69,2.1211416721343994,1.9357271194458008,1.987807
70,2.0826122760772705,2.0067782402038574,2.069656
71,2.228536605834961,1.944704294204712,1.9935386
72,2.0614447593688965,1.916766881942749,1.9256718
73,1.9591089487075806,2.009437084197998,2.0318086
74,2.1273396015167236,1.953641653060913,2.0352821
75,1.9271208047866821,1.9255635738372803,2.0193396
76,1.9036668539047241,2.0374655723571777,2.0711007
77,1.8470985889434814,1.939857840538025,1.9408363
78,2.006394147872925,1.9554967880249023,2.0543365
79,1.768082857131958,2.004725933074951,1.991207
80,2.2333474159240723,2.0277657508850098,2.0748763
81,1.9199039936065674,2.0231504440307617,2.0309012
82,2.1486849784851074,2.0486068725585938,2.059194
83,2.0301852226257324,1.965557336807251,1.9866607
84,1.8710590600967407,1.9795997142791748,1.9493191
85,1.7167227268218994,1.9564796686172485,2.025262
86,1.9679996967315674,2.037493944168091,2.113682
87,2.177464723587036,1.9232051372528076,2.0397997
88,1.9893642663955688,1.9755767583847046,2.0503638
89,1.6240390539169312,2.0043575763702393,1.9367667
90,1.8080110549926758,1.954842209815979,2.0002325
91,1.9883720874786377,2.0057339668273926,1.9195257
92,2.3574559688568115,2.098661422729492,1.9953821
93,1.8077293634414673,1.9919102191925049,2.0283165
94,1.7758686542510986,2.0787875652313232,2.0572047
95,1.9859812259674072,2.0656991004943848,1.9642413
96,2.064484119415283,1.9428755044937134,2.0766652
97,2.249234437942505,2.0879628658294678,2.0615516
98,1.9700043201446533,1.943415641784668,2.0504706
99,2.0412960052490234,1.9060596227645874,1.9789191
