Trial,PIPW,POR,PDR
0,2.1685142517089844,2.0075008869171143,1.9938005
1,2.149080991744995,2.083468198776245,1.926537
2,2.4106268882751465,2.032902956008911,2.0939472
3,2.168544292449951,1.9498202800750732,1.8947002
4,1.7222610712051392,1.766439437866211,1.9160374
5,1.7649738788604736,1.9588778018951416,1.9949242
6,1.772888422012329,2.0031960010528564,2.0357761
7,1.6850366592407227,1.925065279006958,1.8873528
8,1.6172393560409546,1.8318506479263306,1.7801471
9,2.0982472896575928,2.1218018531799316,2.1078253
10,1.9181677103042603,2.0696778297424316,1.9370784
11,2.191725254058838,2.0699992179870605,2.010037
12,1.7892951965332031,1.9764314889907837,2.1715078
13,1.698669672012329,2.0347487926483154,1.8051118
14,2.104771852493286,2.0246729850769043,2.117316
15,1.8483097553253174,2.023193120956421,2.08364
16,2.007852077484131,2.072082757949829,2.1706662
17,2.0474650859832764,1.9192146062850952,1.9756074
18,1.7760118246078491,1.9303648471832275,1.8772955
19,2.155358076095581,2.1160027980804443,2.2252867
20,1.5398820638656616,2.0584559440612793,2.037309
21,2.4815030097961426,2.0169050693511963,2.1035826
22,1.8351913690567017,2.0963046550750732,2.0207267
23,1.470052719116211,1.9833227396011353,1.9257945
24,2.1962146759033203,2.029017210006714,2.1795115
25,2.026578903198242,2.1090404987335205,2.012716
26,1.3823927640914917,1.807126760482788,1.7552183
27,1.8476279973983765,1.9091020822525024,1.884991
28,1.9088668823242188,1.9543739557266235,1.8780391
29,1.5716888904571533,1.994891881942749,1.9977084
30,2.093806505203247,2.107778549194336,2.0584276
31,1.650678277015686,1.9285612106323242,2.0796435
32,2.2904460430145264,1.9034582376480103,1.8381666
33,1.868981957435608,1.7311815023422241,1.8521855
34,1.5003833770751953,1.977042555809021,1.6203401
35,2.2976620197296143,1.9980499744415283,2.102463
36,1.529654860496521,2.0272202491760254,1.8634264
37,2.0665829181671143,2.0096397399902344,2.0378215
38,2.1473562717437744,2.059481382369995,2.134719
39,2.094412326812744,2.113750696182251,2.1021178
40,1.9383227825164795,1.9356149435043335,2.0230103
41,1.8884992599487305,2.0028223991394043,2.0487742
42,2.0616989135742188,2.033613681793213,2.1421177
43,2.2007617950439453,2.100351333618164,1.9705486
44,1.9459978342056274,2.0223143100738525,2.0194187
45,1.834923505783081,2.001737594604492,1.9156781
46,1.5756056308746338,1.9653323888778687,1.8985714
47,2.019641876220703,1.9724305868148804,2.0972667
48,1.798565149307251,2.0277700424194336,2.022121
49,2.2575523853302,1.9226367473602295,1.8666699
50,2.2976081371307373,2.1251580715179443,2.1116061
51,2.1547818183898926,1.8903181552886963,1.9057405
52,1.4808366298675537,1.9770276546478271,1.9642355
53,2.102797269821167,2.134190320968628,2.0340219
54,2.0529627799987793,2.0369880199432373,2.003388
55,1.8394798040390015,2.0138635635375977,2.0531511
56,2.149284601211548,2.068690538406372,1.9922932
57,2.088404417037964,1.9104801416397095,1.9530612
58,2.1241414546966553,1.985591173171997,1.961782
59,1.8251749277114868,2.015312671661377,1.9145122
60,1.7476139068603516,1.8881080150604248,1.698217
61,2.2929024696350098,2.042330026626587,2.085955
62,1.9976009130477905,2.0652003288269043,1.9561069
63,2.09696626663208,1.9717719554901123,1.9475907
64,1.5380359888076782,2.023960590362549,1.9187821
65,2.077040195465088,1.964996099472046,2.009559
66,1.8909270763397217,2.1065874099731445,2.119091
67,2.0869102478027344,1.9580799341201782,1.9297525
68,1.5548473596572876,1.8220239877700806,2.0003018
69,2.1246278285980225,1.9920746088027954,2.009776
70,2.1660027503967285,2.125436782836914,2.1461117
71,1.6286271810531616,1.9765188694000244,1.8409576
72,1.3195539712905884,1.8520641326904297,1.7229214
73,1.876064658164978,2.138794422149658,2.128992
74,2.053973913192749,2.0642943382263184,2.06629
75,1.7720158100128174,2.12687611579895,2.1941795
76,2.2584850788116455,1.8974237442016602,1.9958676
77,2.0224080085754395,1.9443960189819336,1.9270788
78,1.9210342168807983,2.0515847206115723,1.9837699
79,2.045238494873047,1.9506340026855469,1.8167223
80,1.9138091802597046,2.0798861980438232,2.1819077
81,2.2772774696350098,2.040147304534912,2.1621675
82,1.7828458547592163,1.980303168296814,1.8654667
83,2.136194944381714,2.1097145080566406,2.1648095
84,1.978987455368042,1.864516258239746,1.936479
85,1.921847939491272,1.9258636236190796,1.9612089
86,1.7561155557632446,2.0461111068725586,1.915528
87,2.1502585411071777,2.057704448699951,2.142988
88,1.9432580471038818,1.9887332916259766,1.96008
89,2.0725197792053223,2.0753448009490967,1.9873222
90,2.4405086040496826,2.100717544555664,2.1508622
91,1.940482497215271,1.88503897190094,1.9775928
92,1.5992587804794312,2.060492992401123,2.0935848
93,2.015652894973755,2.2616734504699707,2.2427592
94,1.321850061416626,1.879905104637146,1.8426589
95,1.9256126880645752,2.200589418411255,2.1586359
96,2.152008533477783,1.8304821252822876,2.0154076
97,1.92425537109375,2.0214250087738037,1.8185209
98,1.7816877365112305,2.030019998550415,2.0598888
99,1.8375141620635986,1.9542299509048462,1.9439625
