Trial, PIPW              , POR               , PDR
   57, 2.3311877250671387, 2.025940179824829 , 2.0226765
   58, 2.0335025787353516, 1.9753577709197998, 2.0152042
   59, 2.032468318939209 , 2.0329432487487793, 2.0153344
   60, 2.307032585144043 , 2.008167266845703 , 2.0239766
   61, 1.812382459640503 , 1.9742412567138672, 2.006473
   62, 1.9349783658981323, 2.0000433921813965, 2.014228
   63, 2.0732452869415283, 2.0338735580444336, 2.0220704
   64, 1.8563828468322754, 2.057554006576538 , 2.0484283
   65, 2.228682041168213 , 2.085667371749878 , 2.0205293
   66, 2.211580276489258 , 2.0127367973327637, 2.0089505
   67, 2.114798069000244 , 2.0488877296447754, 2.049335
   68, 1.973043441772461 , 2.017899751663208 , 1.9451437
   69, 2.175818920135498 , 2.0164055824279785, 2.0395398
   70, 2.079918384552002 , 2.0559940338134766, 2.0243251
   71, 2.2478973865509033, 2.039771795272827 , 2.0336738
   72, 2.246195077896118 , 2.017000198364258 , 2.0403821
   73, 2.0317070484161377, 2.032360553741455 , 1.9610238
   74, 2.139209270477295 , 1.9650698900222778, 1.9928406
   75, 2.0850322246551514, 2.0299296379089355, 1.9811815
   76, 2.0272464752197266, 1.9136799573898315, 1.9889301
   77, 2.1398935317993164, 2.0599005222320557, 2.0268273
   78, 2.1064934730529785, 1.9771579504013062, 2.0518005
   79, 2.0515172481536865, 1.9658485651016235, 2.0033016
   80, 1.8727675676345825, 1.9787425994873047, 1.9890614
   81, 2.145374298095703 , 1.9718952178955078, 1.9749725
   82, 1.9484363794326782, 1.9772018194198608, 2.0559664
   83, 1.854175329208374 , 1.9506183862686157, 1.9716588
   84, 1.683617115020752 , 2.090526580810547 , 2.021379
   85, 1.9717276096343994, 2.0342330932617188, 2.0464852
   86, 1.9448769092559814, 1.981338620185852 , 2.0255942
   87, 2.032578229904175 , 2.0321147441864014, 2.0048223
   88, 1.9163453578948975, 1.9894800186157227, 2.0157087
   89, 1.958268404006958 , 2.0293617248535156, 1.9757909
   90, 2.11141300201416  , 1.9604249000549316, 1.9955385
   91, 2.0077130794525146, 1.949012279510498 , 1.9722619
   92, 2.2496347427368164, 2.043121814727783 , 2.089311
   93, 2.2330501079559326, 2.041142463684082 , 2.0479238
   94, 2.06369686126709  , 1.9774779081344604, 1.9735041
   95, 2.0085251331329346, 2.015075206756592 , 1.923465
   96, 1.9663560390472412, 1.9826445579528809, 1.9636292
   97, 1.8654983043670654, 2.0411741733551025, 2.0404832
   98, 2.1562211513519287, 2.0441207885742188, 2.0359035
   99, 2.061032295227051 , 2.027559518814087 , 2.0245323

